AT,SR,RH,WV,AP
-0.461099451,0.453510695,0.70131968,0,0.646221962
-0.072018774,-0.107807574,0.227861305,0,0.909674343
0.346347547,1.76409228,-0.260448969,0,1.341125343
0.959851872,2.093114762,-0.937219756,0,1.531078327
1.224617986,1.135094499,-1.336779116,0,1.386943148
1.268845283,0.963623915,-1.267638476,0,0.955492148
1.971700701,-0.481480329,-2.039576776,0,0.247225241
-0.330808226,-1.033077301,-0.199094762,0,-0.138407954
-0.530129894,-1.007721797,-0.012580857,0,-0.576540717
-1.126600734,-0.80520842,0.270975072,0,-0.806584281
-1.478924942,0.353827541,0.424612928,0,-0.934492321
-1.456213627,1.00838311,0.39656735,0,-0.644312887
-1.566184203,1.006239679,0.549628433,0,-0.488723257
-1.104785918,2.587702696,0.408967966,0,0.027681591
0.538796054,2.042960035,-0.870530401,0,0.227179951
1.337278059,1.511568108,-1.673109756,0,0.17181677
1.361483539,1.434451275,-1.588900927,0,0.004772688
2.285475441,1.527638005,-2.434089373,0,-0.3274064
2.434294317,0.467822278,-2.730983173,0,-0.783675378
0.412688492,-1.033077301,-0.910760304,0,-0.852402086
0.137463219,-1.021535451,-0.421008098,0,-1.09867279
0.283891432,-0.871635329,-0.681132632,0,-1.188399325
0.18497768,-0.410404782,-0.549195853,0,-1.267625947
0.238468803,-0.08721741,-0.802399114,0,-1.019446168
0.008068493,-0.281363238,-0.324110267,0,-0.690130692
0.368760028,0.399213038,-0.786177379,0,-0.42763285
0.795792508,0.999859957,-1.165261303,0,-0.325497325
1.007665166,-0.269043372,-1.210970548,0,-0.124089889
1.051892462,-0.5574846,-1.169442906,0,-0.08399931
1.431709314,-0.666033233,-1.497626631,0,-0.562222653
1.976780863,-0.684487745,-1.794376238,0,-1.153081434
0.301223751,-1.033073411,-0.359077118,0,-0.161316856
0.218148153,-1.006690927,-0.146247954,0,-0.317861024
0.011953323,-0.721649625,0.387050599,0,-0.421905624
0.070225775,-0.523325858,0.231826618,0,-0.424769237
0.007470827,0.274236621,0.141777965,0,-0.178498533
0.123119231,0.052167841,-0.453091085,0,0.033408816
0.403424666,0.454012514,-0.675941677,0,0.439087301
0.561208535,0.224058553,-0.449414158,0,0.944037697
0.963736702,-0.261831175,-0.639677087,0,1.134945219
1.061156288,0.532043514,-0.814367149,0,1.01467348
1.458305459,-0.228508798,-1.48789359,0,0.710175982
1.426629152,-0.498612216,-1.499861626,0,0.399951259
-0.599160337,-1.033069521,0.457777364,0,0.365587905
-0.554634207,-0.998513991,0.456551722,0,0.108817288
-0.528635729,-0.581789784,0.488850999,0,-0.139362491
-0.639203971,-0.212473912,0.642633047,0,-0.203316511
-0.538796054,0.013905071,0.547393438,0,-0.10786275
-0.501143085,0.139943477,0.538381363,0,0.103090062
-0.058870118,0.597723528,0.234998869,0,0.494450482
0.473052775,0.488673076,-0.197724926,0,0.891538128
0.811630661,0.441568167,-0.531532186,0,1.100581865
1.098809257,-0.241851753,-0.810978609,0,1.09867279
1.544070555,-0.653950662,-1.284148597,0,0.835220409
1.797779845,-0.805861953,-1.436921293,0,0.3197701
0.069926942,-1.03299561,0.787475117,0,0.162271394
0.091741757,-1.013389635,0.855534308,0,-0.254861542
0.023607814,-0.746363267,0.881056505,0,-0.537404675
-0.083673264,-0.070735166,0.833328555,0,-0.650040113
-0.106085745,0.597521244,0.848036262,0,-0.437178226
-0.173024357,1.333721692,0.839240477,0,-0.059181332
-0.074409438,1.622730871,0.854524956,0,0.405678484
0.419262819,0.905513985,0.256555752,0,0.722584971
0.949392714,0.562611718,-0.372342893,0,0.843811248
1.190849847,0.283841215,-0.47335023,0,0.729266734
1.572160865,0.724792805,-0.846305943,0,0.426678312
1.628640318,-0.253700919,-0.846305943,0,-0.017181677
-0.116544903,-1.033077301,0.571041123,0,0.225270876
-0.016136987,-0.999832726,0.205799746,0,-0.027681591
-0.367265863,-0.772282831,0.582648676,0,-0.263452381
-0.409401328,-0.253875973,0.876081839,0,-0.250088854
-0.450939127,-0.113000823,0.838879994,0,-0.433360075
-0.52773923,0.643124585,0.830372595,0,-0.261543305
-0.349037044,0.593226602,0.870314111,0,0.091635611
0.071122274,-0.125168975,0.457344784,0,0.516404847
0.436296305,0.433504043,-0.022674381,0,0.796084367
0.875580942,0.900379087,-0.419854552,0,0.580358867
1.082971103,0.040174742,-0.706366442,0,0.304497498
1.076396775,-0.335711465,-0.852145768,0,-0.024817978
0.052893456,-1.033073411,-0.581206744,0,-0.066817633
0.066042112,-1.009682395,-0.75986212,0,-0.550768201
-0.072915273,-0.803197252,-0.441411436,0,-0.835220409
-0.250720959,-0.302743086,-0.013301823,0,-0.897265354
-0.438388137,0.035133206,0.619129556,0,-0.686312542
-0.31765957,0.463990555,0.333122342,0,-0.278724982
0.134176056,0.065285172,-0.354679225,0,0.187089372
0.589597678,0.447298246,-0.841259181,0,0.655767338
0.867512448,0.426299625,-1.144930062,0,0.846674861
1.056374959,0.32546112,-1.140820556,0,0.670085403
1.119129907,0.129179642,-1.287825524,0,0.364633367
1.533312564,-0.21340364,-1.779812725,0,0.047726881
-0.630537811,-1.033073411,0.714369165,0,-0.333133626
-0.783241518,-1.017715398,0.823162935,0,-0.736903035
-0.675661607,-0.700829947,0.868800083,0,-1.070036661
-0.682534768,-0.30558284,0.824821156,0,-1.204626465
-0.452732125,-0.301350439,0.793170749,0,-0.938310471
-0.276719438,0.435285697,0.705212896,0,-0.5431319
0.192448507,0.979456517,0.070979103,0,0.019090752
0.671179111,0.891548619,-0.584595284,0,0.429541925
0.815814324,0.940866981,-0.67565329,0,0.712085057
1.082373437,0.498063715,-0.689351644,0,0.69108523
1.230893481,-0.00392703,-0.542851352,0,0.482996031
1.313969079,-0.595401154,-0.696849691,0,0.135544341
0.030779808,-1.033077301,-0.644363366,0,0.341724465
0.08815576,-1.022671353,-0.656187208,0,-0.076363009
0.039445967,-0.86854272,-0.500098068,0,-0.436223688
-0.040342467,-0.668017171,-0.472196684,0,-0.653858263
-0.485902598,-0.354457733,0.1791961,0,-0.419042011
-0.470363277,0.75072404,0.459723972,0,0.04390873
-0.066639778,0.64387148,-0.007966674,0,0.606131383
0.356806705,0.893236911,-0.633404682,0,1.08244565
0.56748403,0.0971371,-0.707664181,0,1.409852051
1.025595151,-0.323885639,-0.979612557,0,1.33444358
1.134669227,-0.27572652,-1.021500682,0,1.105354553
1.365069536,-0.319555987,-1.702669362,0,0.677721704
-1.054880793,-1.033077301,0.854092376,0,1.154035971
-1.269144116,-1.019781027,0.792377686,0,0.739766648
-0.935945225,-0.831839869,0.850992222,0,0.34745169
-0.958955373,-0.541317451,0.856111081,0,0.04390873
-0.894706259,-0.185896925,0.831381947,0,0.162271394
-0.788620514,1.30009978,0.705933862,0,0.482041493
-0.55582954,0.336034341,0.692379702,0,0.84285671
-0.0406413,0.191218546,0.223679703,0,1.393624911
0.238767636,0.172425597,0.053531726,0,1.677122582
0.812228327,0.578168125,-0.58127884,0,1.628441164
0.959851872,0.378058814,-0.910399821,0,1.296262075
0.951185712,-0.508749749,-0.705573379,0,0.978401051
-0.78533335,-1.033077301,0.739242492,0,0.997491803
-0.992125845,-1.01781265,0.338529587,0,0.626176673
-0.980471355,-0.719751268,-0.003857168,0,0.318815562
-1.506716419,0.673346572,0.123177042,0,0.361769754
-1.714405414,1.536744669,0.126277196,0,0.704448757
-1.931358234,2.032309011,0.260088486,0,0.90299258
-1.578735193,1.650097543,0.097726942,0,1.140672445
-0.140750383,2.495395124,-0.903983224,0,1.520578414
0.766805698,2.494877744,-1.35364972,0,1.613168562
1.167242033,1.951854495,-1.676714586,0,1.566396219
1.529726567,1.563313876,-2.176199834,0,1.283853086
1.969310036,0.335485841,-2.581022245,0,0.740721186
-1.817203995,-1.033077301,-0.288494546,0,0.653858263
-1.823180657,-1.018948551,-0.381571257,0,0.438132763
-1.914025915,-0.659451227,-0.408823772,0,0.307361111
-2.110359252,0.702483229,-0.261025742,0,0.290179434
-2.04521364,1.410842415,-0.384743508,0,0.473450655
-2.064040124,2.198173998,-0.438888055,0,0.646221962
-1.452926463,1.771697375,-0.764476302,0,1.152126896
0.30600508,1.703006443,-1.701732107,0,1.448988093
1.049501798,0.931635834,-1.981611109,0,1.521532951
1.692889431,1.548784449,-2.452618199,0,1.567350757
1.885935605,0.791176922,-2.599551071,0,1.304852914
2.190147686,-0.524629033,-2.837541949,0,0.642403812
-1.536300894,-1.033077301,-0.200392501,0,0.487768719
-1.615192829,-1.01781265,-0.10666692,0,0.060135869
-1.8515698,-0.67688265,0.11409287,0,-0.164180469
-1.937036063,0.365314931,0.201185563,0,-0.182316684
-1.645076138,0.648341175,0.139038294,0,-0.100226449
-1.212664662,1.759649815,0.087993901,0,0.118362664
-0.964334368,1.264606742,0.175879657,0,0.337906314
-0.045422629,0.936548998,-0.64703094,0,0.968855675
0.636813306,1.192694829,-1.101960488,0,1.154035971
1.42065249,-0.472031338,-1.665467517,0,0.944992234
1.621169491,-0.806107027,-1.795097204,0,0.591813319
1.713807747,-0.803418986,-1.79199705,0,0.244361628
-0.275524105,-1.033077301,0.662603806,0,0.575586179
-0.323337399,-1.014389384,0.68286295,0,0.246270704
-0.174518522,-0.765436301,0.254176565,0,0.143180642
-0.367265863,-0.50928269,0.464554444,0,-0.037226967
-0.512797575,-0.077138228,0.637009512,0,0.155589631
-0.672673276,0.146295968,0.763899529,0,0.34745169
-0.408205995,-0.044095937,0.847315296,0,0.934492321
0.044227297,0.39306283,0.27335426,0,1.511987575
0.439882302,0.797774488,-0.190875749,0,1.758258279
0.560909702,-0.014457461,-0.335429433,0,1.778303569
0.912337411,0.749930465,-1.047311265,0,1.386943148
1.162759537,-0.4113773,-1.665251227,0,1.005128104
-0.991229346,-1.033077301,0.073718774,0,1.195081088
-1.316957409,-1.016738989,0.394548645,0,1.017537093
-1.613997497,-0.642716127,0.263260736,0,0.673903553
-1.94450689,0.181859028,0.331752507,0,0.69108523
-2.029674319,0.895921062,0.309546754,0,0.729266734
-2.196124348,2.140464746,0.38236432,0,1.05858221
-1.677051278,2.298969713,0.064634602,0,1.432760953
0.098316085,1.644635879,-1.335265087,0,1.711485936
0.594379008,1.768398592,-1.433316463,0,1.91766606
1.124508902,1.377325535,-1.880820062,0,1.864211953
1.477131943,1.225702109,-2.31008322,0,1.475715146
1.730243567,-0.019899675,-2.678641042,0,1.129217993
-0.762622035,-1.033077301,0.422594223,0,0.202361973
-0.94610555,-1.023239303,0.45806575,0,-0.284452208
-1.280499773,-0.835344826,0.565489685,0,-0.397087646
-1.424836153,-0.203818497,0.633476779,0,-0.555540889
-1.152300379,0.086750601,0.560659213,0,-0.370360593
-1.000792005,0.170328847,0.696561304,0,-0.080181159
-0.745588549,0.467896189,0.737872656,0,0.256770617
-0.282696099,0.367162716,0.501035324,0,0.755993788
0.288971594,0.460380566,-0.294406468,0,0.907765268
0.51130341,0.604554499,-0.313800453,0,0.908719805
0.546565714,1.071911913,-0.167516451,0,1.028037007
0.746783882,-0.595922424,-0.264197992,0,0.734039423
-1.036651975,-1.033077301,0.847964165,0,1.042355071
-1.244639803,-1.013712512,0.792954459,0,0.474405192
-1.165747868,-0.690202264,0.786177379,0,0.3274064
-1.053685461,-0.243442793,0.712494653,0,0.209998274
-1.203998503,0.12122833,0.682430371,0,0.366542442
-0.984057352,1.24251112,0.566715327,0,0.700630606
-0.568081696,1.493133046,0.392674134,0,0.885810903
0.021515982,1.910993155,-0.215172304,0,1.395533987
0.335290722,1.652878946,-0.532613635,0,1.805985159
0.832548977,0.524543451,-0.86757444,0,1.744894752
1.400630673,0.461026318,-1.306859026,0,1.366897858
1.734726063,-0.455712477,-1.629635506,0,0.993673653
-0.912935077,-1.033077301,0.555468257,0,1.228489905
-0.824779317,-1.01730694,0.526918004,0,0.951673998
-0.788321681,-0.781879645,0.451865443,0,0.813266044
-0.739611888,-0.056380792,0.556549706,0,0.729266734
-0.646077132,0.217114771,0.46614057,0,0.809447894
-0.559116704,1.339008303,0.417907944,0,0.881038215
-0.403424666,2.05683593,0.499881779,0,1.261898721
0.190356676,0.674050676,-0.199815728,0,1.574987057
0.562105035,1.699758231,-0.526773811,0,1.818394148
1.119129907,1.438769258,-1.02027504,0,1.772576343
1.551840215,1.191344973,-1.489047136,0,1.447079018
1.716796078,0.620920041,-1.70209259,0,0.912537956
-0.443767133,-1.033077301,0.774497729,0,0.720675896
-0.327222229,-1.013319614,0.812132155,0,0.564131728
-0.29733892,-0.93510189,0.83960096,0,0.214770962
-0.497557088,-0.530596407,0.7878356,0,-0.065863095
-0.454226291,0.377265239,0.862527678,0,0.119317201
-0.461995951,0.349774084,0.874351521,0,0.324542788
-0.430319644,0.86909122,0.875505066,0,0.90299258
-0.146428212,2.849570827,0.597644769,0,1.29053485
0.611711327,2.195380925,-0.334708467,0,1.309625602
0.773678859,2.420787389,-0.517833832,0,1.391715836
1.029479981,0.974449992,-0.821793099,0,1.125399843
1.764310539,-0.313172375,-1.517741583,0,0.445769064
-0.200218168,-1.033069521,0.577025141,1.125749062,-0.046772343
-0.271639275,-1.027802361,0.688919065,0.645084298,-0.457223515
-0.370553026,-0.825008898,0.652293992,0.874571987,-0.382769582
-0.407907162,-0.402706325,0.723309143,0.453378118,-0.397087646
-0.424044149,0.23330137,0.764043722,0.229487689,-0.375133281
-0.4425718,0.050884117,0.808383132,0.23508495,-0.156544168
-0.311981742,0.135738307,0.803552659,1.115254198,0.272043219
-0.043031964,0.563094087,0.442060305,1.530850806,0.777948153
0.25759412,1.339689066,0.116111575,1.989826185,1.091036489
0.319751402,0.56797224,-0.053964305,2.530661502,1.375488697
0.30212025,-0.096860905,0.056271397,2.180832707,1.31821644
0.491281593,-0.382909737,-0.198950569,3.148459154,1.01085533
-0.482316601,-1.033073411,0.868655889,0.923548018,0.500177708
-0.482914267,-1.019220857,0.884949721,1.158632969,0.178498533
-0.528934562,-0.710247817,0.88668004,0.169317137,-0.233861715
-0.502039584,-0.683869223,0.882714727,0.573719224,-0.377996894
-0.504430249,0.115506031,0.875288777,0.721346975,-0.352224378
-0.495166423,0.876972511,0.833761135,0.683565465,-0.155589631
-0.274926439,0.594918785,0.552800683,0.79830931,0.272997757
-0.175415021,1.771872428,0.550998268,1.782027881,0.942128622
0.18886251,1.386669493,0.213153599,1.863887819,1.369761471
0.481718934,0.582342175,-0.117841893,2.388631011,1.471896996
0.766506865,0.386671438,-0.285106006,3.055404694,1.366897858
1.032468312,-0.143845222,-0.384310928,3.640318439,1.161672272
-0.424641815,-1.033077301,0.474936355,1.208308657,1.722940387
-0.577644355,-1.01311344,0.801317665,1.251687428,1.388852223
-0.634123808,-0.710037753,0.867141861,0.458975379,1.23039898
-0.644582966,0.690746875,0.800668795,0.568121963,1.093900102
-0.924888401,1.135763592,0.676734739,1.240492907,0.964082987
-1.188758016,1.059852683,0.661954936,1.049486385,1.492896823
-0.830158313,1.140404451,0.42987598,1.885577204,1.775439956
0.487396763,0.289649096,-0.564408236,0.393207565,2.192572892
0.783839184,0.977857697,-0.481136663,2.306771073,2.388253102
0.956265875,1.082878032,-0.819702298,1.492369639,2.556251721
1.337278059,0.517712481,-1.361003573,2.279484427,2.253663299
1.329508399,-0.352683859,-1.546291836,2.000321049,1.679986195
-0.426733647,-1.032972269,0.842268534,0.962029186,1.346852569
-0.637709805,-1.001622161,0.677671995,0.388309962,0.954537611
-1.062650453,-0.736416347,0.634846614,1.453888471,0.595631469
-1.22790515,-0.158036213,0.792666073,0.196603783,0.401860334
-1.06623645,0.970898354,0.885670687,0.715749714,0.491586869
-1.12241707,1.2728537,0.849189807,1.814911788,0.7588574
-0.984655018,1.864024398,0.763539046,1.683376161,1.213217303
-0.309591077,1.556331193,0.112939324,0.710852111,1.784030794
0.797884339,1.880743937,-1.040245798,0.825595956,1.816485073
1.265259286,1.477327674,-1.571886129,1.421004565,1.497669511
1.66181079,0.093783856,-1.690052457,2.361344365,1.108218166
1.717991411,-0.344032334,-1.733742997,3.257605738,0.430496462
-0.057077119,-1.033077301,-0.767792746,1.03339426,0.054408644
-0.11624607,-0.995958213,-0.838591607,1.197114136,-0.413314785
-0.2014135,-0.553119937,-0.829074856,0.917950758,-0.90681073
-0.407608329,0.497414073,-0.563759367,1.218803521,-0.989855502
-0.441675301,0.93401267,-0.422882609,0.787114788,-0.713994133
-0.544772716,-0.062258694,-0.405579425,0.60660313,-0.47535973
0.233687473,1.023791694,-1.015877147,0.579316484,-0.143180642
0.796390174,1.260631086,-1.38948173,1.355936409,0.250088854
0.895303925,1.500271332,-1.098932431,2.262692645,0.454359903
0.959553039,0.84184125,-1.331011388,3.099483122,0.422860161
1.461592623,0.679858557,-2.187879483,4.738780855,0.248179779
1.624157822,-0.333182917,-2.232435182,4.509293166,-0.201407436
-0.339474386,-1.033077301,0.101548062,0.901858633,-0.644312887
-0.499350086,-1.017042415,0.409833125,0.710852111,-1.024218856
-0.666397781,-0.895640977,0.651212543,0.180511658,-1.323943666
-0.725566732,-0.411525123,0.768946291,0.431688733,-1.27048956
-0.623963483,0.877081433,0.736863304,0.071365074,-0.968855675
-0.570472361,2.038805435,0.787979794,0.289658242,-0.774130002
-0.386690013,1.839614182,0.70852934,0.765425403,-0.346497153
0.013447489,0.523664294,0.323677687,1.40491244,0.146998792
0.72825623,0.603652002,-0.464842831,1.552540192,0.072544858
1.437685976,0.771971626,-1.059423494,2.804227619,-0.137453416
1.511198915,0.047962671,-1.258698497,3.241513613,-0.49540502
1.347737217,-0.294243273,-1.187467056,2.880490297,-0.765539164
-0.332302391,-1.033077301,0.74522651,0.295255503,-0.9669466
-0.405815331,-1.005449994,0.823090838,0.191006522,-1.337307192
-0.823583985,-0.694613608,0.867646537,0.344231534,-1.527260177
-0.931761562,-0.367349439,0.883291499,0.775920267,-1.501487661
-0.719291238,0.699013282,0.752291976,0.929145279,-1.335398117
-0.57136886,0.564972993,0.575366919,0.065767813,-1.175990336
-0.392069009,1.178951197,0.662603806,0.754230882,-0.531677449
0.301821417,0.717421114,-0.128223804,0.967626447,-0.133635265
0.840916304,1.133876906,-0.460661228,2.639808086,-0.028636128
1.053685461,0.98953959,-0.797857028,3.142861893,-0.143180642
1.321141073,0.450849884,-0.950773917,3.449311917,-0.28349767
1.138255224,-0.274485586,-0.754310681,3.350660197,-0.517359385
-0.451835626,-1.033077301,0.734844599,0.617797652,-0.60708592
-0.406412997,-1.001734973,0.742486839,0.081859938,-0.962173911
-0.504729082,-0.632850899,0.748470857,0.573719224,-1.281944011
-0.732738727,0.764619385,0.715450614,0.081859938,-1.336352655
-0.605435832,1.066804245,0.343792639,0.524743192,-1.137808832
-0.848685964,0.097032068,0.444872073,0.808804174,-0.861947462
-0.4425718,0.450740962,0.116832541,0.421193869,-0.341724465
0.77666719,-0.034506904,-0.935994114,1.267779553,0.129817115
1.045616967,0.353878112,-0.908597406,2.699978639,0.365587905
0.837927973,-0.003199586,-0.497214204,2.322863198,0.599449619
1.121520571,-0.312067594,-0.908525309,2.33965498,0.424769237
0.89769459,-0.07881096,-0.417691654,2.825917005,0.133635265
-0.147324711,-1.033073411,-0.447395454,0.880169248,0.113589976
-0.27791477,-1.012222613,-0.00912022,0.590511006,-0.321679175
-0.412090825,-0.816295132,0.362537755,0.125938366,-0.588949706
-0.470064444,-0.277539295,0.550277302,1.125749062,-0.727357659
-0.506522081,0.515300634,0.743063612,0.901858633,-0.396133108
-0.548657546,0.439175771,0.821865196,1.065578509,-0.028636128
-0.55582954,0.607405923,0.832391299,0.13643323,0.300679347
0.070524608,0.055548316,-0.002847816,0.890664112,0.843811248
0.786229849,-0.027897668,-1.022582131,0.688463068,0.890583591
0.957162374,0.243228839,-1.111909819,2.804227619,0.971719288
0.945209051,-0.139978488,-0.970672579,2.930165986,0.975537438
0.968219198,-0.058668155,-1.481909572,2.957452632,0.581313405
-0.283891432,-1.033069521,0.259223327,0.97812131,0.447678139
-0.41059666,-1.014556658,0.564480333,0.69965759,0.048681418
-0.346945213,-0.629952794,0.40420959,1.120851459,-0.408542097
-0.405217664,-0.357071863,0.508028694,1.218803521,-0.416178398
-0.430618477,0.288618226,0.525764458,1.087967552,-0.217634575
-0.350830043,0.333918141,-0.017699715,0.623394912,-0.123135352
-0.039445967,1.507075072,-0.279770858,1.055083645,0.317861024
0.196034504,0.355410801,-0.181142708,1.563035055,0.810402431
0.659225787,1.508899517,-0.831886623,2.623715961,1.134945219
0.777264856,0.799661174,-0.786033185,2.705575899,1.294353
1.42065249,0.102338129,-1.447375301,2.957452632,0.849538473
1.108371915,-0.43336789,-1.175499021,4.1160856,0.526904761
-0.867811281,-1.033077301,0.28142908,0.596108266,-0.020999827
-1.279005607,-0.996642866,0.797712835,0.486262025,-0.295906659
-1.196228843,-0.480822906,0.881272795,0.344231534,-0.443859989
-1.169931531,0.257711586,0.903766934,0.530340453,-0.62331306
-1.06235162,0.541698679,0.905280962,0.393207565,-0.549813664
-0.958656539,0.352590498,0.841547568,0.289658242,-0.196634748
0.026894978,-0.061216154,-0.618841169,0.295255503,0.269179606
0.457513454,-0.016561991,-0.911841753,1.765236099,0.720675896
0.806251666,0.284977117,-1.27434346,0.738138757,0.958355761
1.093430261,0.170511681,-1.67599362,2.590832055,0.967901137
1.135266893,-0.43858448,-1.937199603,0.847285341,0.823765958
1.190252181,-0.488439672,-1.910019185,1.519656285,0.352224378
-0.091144091,-1.033065631,-0.15035746,0.923548018,0.159407781
-0.34963471,-1.011125612,0.111929972,0.546432578,-0.242452553
-0.305108581,-0.578502671,-0.204213621,0.874571987,-0.675812628
-0.437192805,0.32969352,-0.443285947,0.858479863,-0.935446858
-0.57136886,0.905498425,-0.272272811,0.573719224,-0.830447721
-0.509211578,0.656685384,-0.187270919,0.765425403,-0.492541407
-0.187667178,0.744079793,-0.333050245,0.590511006,-0.143180642
0.61201016,0.807480224,-1.202823632,1.065578509,0.198543823
0.990034013,-0.142456465,-1.371385484,1.568632316,0.408542097
1.197424175,-0.069964931,-1.487100527,1.989826185,0.459132591
1.346541885,0.401589873,-1.515074008,2.437607042,0.251997929
1.440375474,0.02175524,-1.419473916,3.109977986,-0.103090062
-0.887833098,-1.033077301,0.372991762,1.951345018,-0.062044945
-1.132577395,-1.014202661,0.425117604,2.262692645,-0.532631987
-1.598757009,-0.713169263,0.483371657,2.372538887,-0.965037524
-1.296935593,-0.089967693,0.387843662,1.787625142,-0.955492148
-1.229698148,1.162931871,0.359005021,1.852693298,-0.808493356
-1.060857455,1.289413746,0.383085286,1.77643062,-0.524041148
-0.366967029,0.809767587,0.120076888,0.748633621,-0.158453243
0.419561653,1.042600203,-0.588200114,0.808804174,0.241498015
1.208779832,2.051417056,-1.546724416,0.79830931,0.487768719
1.420353657,1.131776266,-1.380830138,2.514569377,0.594676931
1.489682933,-0.019993037,-1.849530137,1.935252893,0.429541925
1.755943213,-0.25478236,-2.037918554,2.962350235,0.075408471
-1.292453096,-1.033057851,0.275805545,2.071686123,0.671994478
-1.09432676,-1.018127746,0.298227587,1.558137452,0.34745169
-1.082074604,-0.755512721,0.383950445,0.169317137,-0.180407608
-1.334289728,-0.354481074,0.520789793,0.808804174,-0.174680383
-1.027985815,0.705116809,0.520068827,1.502864503,0.047726881
-1.206090335,1.96104285,0.789421726,2.334057719,0.477268805
-1.031272979,0.798470812,0.686756167,2.033204956,0.880083677
0.024504313,1.090537588,-0.187343016,0.874571987,1.31821644
1.203998503,1.041452631,-1.529204942,1.016602478,1.585486971
1.854558131,2.429680099,-1.982043689,2.596429315,1.633213852
1.641788974,1.304880681,-2.032511309,3.394738625,1.321080053
1.750265384,0.110203859,-1.978294666,3.711683513,0.753130175
-0.466179614,-1.033077301,0.495051306,0.579316484,1.004173566
-0.351427709,-1.014595558,0.266432987,0.120341105,0.729266734
-0.27402994,-0.761021066,-0.191957198,0.645084298,0.32358825
-0.631135477,-0.279060314,0.356553737,0.650681558,0.225270876
-0.666995448,0.571784513,0.552728587,0.481364422,0.521177535
-0.607826497,1.396740895,0.707159505,0.983718571,0.781766303
-0.404022332,1.606435349,0.677023126,0.803206913,1.130172531
0.228607311,0.640848892,-0.09203131,1.197114136,1.790712557
0.94610555,0.766642224,-0.844215142,1.317455241,1.925302361
1.369850866,0.167251799,-1.266196544,2.38303375,1.810757847
1.747874719,-0.401150295,-1.557611003,3.263202998,1.397443062
1.663902622,-0.45065538,-1.538649597,3.760659545,0.875310989
-0.905763083,-1.033077301,0.03478661,1.218803521,0.440041838
-0.772184694,-1.003236541,0.113804484,0.508651068,0.042954192
-0.655042124,-0.414345427,0.125844616,0.344231534,-0.046772343
-0.664604783,0.74445324,0.100610806,0.79830931,-0.159407781
-1.11942874,1.588848324,0.41524037,0.196603783,-0.341724465
-1.374034529,1.788537507,0.263477026,1.388120658,-0.057272257
-0.5635992,1.797811444,-0.1579997,0.994913093,0.417132936
0.887534265,2.996934621,-1.362878085,1.579826838,0.753130175
1.482510939,2.287742959,-1.972743227,1.842198434,0.827584108
1.705440421,1.467995386,-2.179804664,2.94625811,0.856220237
1.950782385,0.523594273,-2.470858639,2.989636881,0.633812973
2.387377523,-0.471381696,-3.014899586,2.825917005,-0.028636128
-1.818996994,-1.033077301,0.164200007,2.1479488,0.036272429
-1.652248132,-1.017937132,0.082442463,1.973034403,-0.146998792
-1.837524645,-0.445010882,0.201618143,2.47608821,-0.305452035
-2.044615973,0.727344693,0.271335555,2.678289253,-0.410451173
-2.09750943,1.608419287,0.140263936,2.481685471,-0.074453934
-2.100796594,2.338302254,0.22966372,2.886087557,-0.04390873
-1.301418089,2.88534395,-0.209620866,0.885766509,0.21190735
0.099511418,1.788580297,-0.981991745,0.847285341,0.791311679
1.269442949,1.124972526,-2.210589912,1.142540844,0.885810903
1.820192326,0.773842751,-2.678929428,2.394228272,0.905856192
2.35898838,0.724866716,-2.97070437,2.120662154,0.412360248
2.44325931,0.531374421,-3.045901124,2.569142669,-0.172771308
-0.602447501,-1.033077301,0.139254584,1.492369639,-0.398042184
-0.501143085,-1.010740495,0.077539894,0.448480515,-0.792266217
-0.435997472,-0.519743099,0.028658399,0.09865172,-0.933537783
-0.18109285,-0.372332625,-0.241775949,0.486262025,-0.978401051
-0.336187222,-0.116214024,0.087921804,0.896261372,-0.717812283
-0.246836129,0.721478461,0.197724926,0.508651068,-0.419042011
0.102499748,0.905654028,-0.167300161,0.519145932,-0.045817805
0.620676319,1.822902423,-1.017246983,0.491859286,0.480132418
0.751864044,1.273199916,-0.858562365,1.502864503,0.962173911
1.287671767,0.635262745,-1.481693282,1.432199086,0.977446513
1.602940673,0.791196373,-1.829775669,3.012025924,0.809447894
1.962735708,-0.153535397,-2.100930983,3.268800259,0.312133799
-0.154795538,-1.033077301,0.08525423,1.049486385,0.745493874
-0.20529833,-1.002295144,0.280347631,1.055083645,0.227179951
-0.228308478,-0.735611101,0.411779733,1.311857981,-0.138407954
-0.388483012,-0.494967216,0.494474534,0.535937714,-0.360815217
-0.534014724,-0.034973713,0.654601083,0.612200391,-0.08781746
-0.528038063,0.515989178,0.42562228,1.885577204,0.065863095
-0.276420604,0.061659622,0.253888178,1.246090167,0.425723774
0.273731107,0.772780761,-0.211567474,0.180511658,0.872447376
0.749473379,0.140453077,-0.839961443,0.431688733,1.092945564
1.114946243,-0.01018616,-1.0020346,1.492369639,1.011809867
1.293947262,0.485366513,-1.174705958,1.437796347,0.548859126
1.623560155,-0.507438794,-1.530646874,1.967437142,-0.140317029
0.02809031,-1.033077301,0.097943232,1.54134567,-0.375133281
-0.01255099,-1.011238424,0.038607729,0.273566118,-0.777948153
-0.207091329,-0.51350342,0.413005375,0.650681558,-1.137808832
-0.298833086,0.254494494,0.562029048,0.202201043,-1.12635438
-0.430618477,0.244769309,0.617327141,0.016092125,-0.848583936
